FileOrder,ModelName,ModelPath,PatternType,SpeciesG_PD_Vertices,SpeciesG_PD_Edges,SpeciesG_PD_InDegreeMIN,SpeciesG_PD_InDegreeMEAN,SpeciesG_PD_InDegreeMAX,SpeciesG_PD_InDegreeSUM,SpeciesG_PD_OutDegreeMIN,SpeciesG_PD_OutDegreeMEAN,SpeciesG_PD_OutDegreeMAX,SpeciesG_PD_OutDegreeSUM,SpeciesG_PD_TotalDegreeMIN,SpeciesG_PD_TotalDegreeMEAN,SpeciesG_PD_TotalDegreeMAX,SpeciesG_PD_TotalDegreeSUM,SpeciesG_PD_Density,SpeciesG_PD_Reciprocity,SpeciesG_PD_WeakComponents,SpeciesG_PUD_UNDIRECTEDBiconnectedComponents,SpeciesG_PUD_UNDIRECTEDArticulationPoints,ReactionG_PD_Vertices,ReactionG_PD_Edges,ReactionG_PD_InDegreeMIN,ReactionG_PD_InDegreeMEAN,ReactionG_PD_InDegreeMAX,ReactionG_PD_InDegreeSUM,ReactionG_PD_OutDegreeMIN,ReactionG_PD_OutDegreeMEAN,ReactionG_PD_OutDegreeMAX,ReactionG_PD_OutDegreeSUM,ReactionG_PD_TotalDegreeMIN,ReactionG_PD_TotalDegreeMEAN,ReactionG_PD_TotalDegreeMAX,ReactionG_PD_TotalDegreeSUM,ReactionG_PD_Density,ReactionG_PD_Reciprocity,ReactionG_PD_WeakComponents,ReactionG_PUD_UNDIRECTEDBiconnectedComponents,ReactionG_PUD_UNDIRECTEDArticulationPoints,NG_NumOfConstantSpecies,NG_NumOfNONConstantSpecies,NG_Species_X_Reactions,NG_UpdatesMIN,NG_UpdatesMEAN,NG_UpdatesMAX,NG_UpdatesSUM
321,321_BIOMD0000000273.xml.ssa,./models/sbml/test/all/321_BIOMD0000000273.xml.ssa.sbml,WithProbWEAK_UNTIL,218,113,34046,34046,34046,34046,34046,34046,34046,34046,34046,34046,34046,34046,9583,18346,33620,375853,343854,199,179,38848,38848,38848,38848,38848,38848,38848,38848,38848,38848,38848,38848,1636,46910,43772,68099,56740,29333,29333,3382,82180,82180,82180,82180
322,323_MODEL4992089662.xml.ssa,./models/sbml/test/all/323_MODEL4992089662.xml.ssa.sbml,WithProbWEAK_UNTIL,280,156,64292,64292,64292,64292,64292,64292,64292,64292,64292,64292,64292,64292,2300,118895,55509,2400784,2304991,176,139,37857,37857,37857,37857,37857,37857,37857,37857,37857,37857,37857,37857,1259,143170,51083,1661459,1587340,17992,17992,3682,62034,62034,62034,62034
323,324_BIOMD0000000070.xml.ssa,./models/sbml/test/all/324_BIOMD0000000070.xml.ssa.sbml,WithProbWEAK_UNTIL,199,124,35066,35066,35066,35066,35066,35066,35066,35066,35066,35066,35066,35066,1799,45469,44660,1325849,1276100,157,128,41540,41540,41540,41540,41540,41540,41540,41540,41540,41540,41540,41540,1721,90902,44065,1175157,1127463,25133,25133,3510,53092,53092,53092,53092
324,322_BIOMD0000000246.xml.ssa,./models/sbml/test/all/322_BIOMD0000000246.xml.ssa.sbml,WithProbWEAK_UNTIL,204,116,53801,53801,53801,53801,53801,53801,53801,53801,53801,53801,53801,53801,2885,47920,62457,401704,366091,345,145,55018,55018,55018,55018,55018,55018,55018,55018,55018,55018,55018,55018,2542,85379,58192,195135,178353,29630,29630,3967,92089,92089,92089,92089
325,325_MODEL9147975215.xml.ssa,./models/sbml/test/all/325_MODEL9147975215.xml.ssa.sbml,WithProbWEAK_UNTIL,200,140,26402,26402,26402,26402,26402,26402,26402,26402,26402,26402,26402,26402,1905,30676,41492,1724637,1636865,200,167,27721,27721,27721,27721,27721,27721,27721,27721,27721,27721,27721,27721,1597,44973,31158,633516,609469,14627,14627,3011,36596,36596,36596,36596
326,326_BIOMD0000000160.xml.ssa,./models/sbml/test/all/326_BIOMD0000000160.xml.ssa.sbml,WithProbWEAK_UNTIL,173,119,33035,33035,33035,33035,33035,33035,33035,33035,33035,33035,33035,33035,2160,27343,35391,1347639,1260554,100,126,30994,30994,30994,30994,30994,30994,30994,30994,30994,30994,30994,30994,1689,40571,30375,195722,186525,18807,18807,3390,48893,48893,48893,48893
327,327_BIOMD0000000103.xml.ssa,./models/sbml/test/all/327_BIOMD0000000103.xml.ssa.sbml,WithProbWEAK_UNTIL,191,126,27559,27559,27559,27559,27559,27559,27559,27559,27559,27559,27559,27559,1959,40059,36882,2219184,2108649,252,154,45593,45593,45593,45593,45593,45593,45593,45593,45593,45593,45593,45593,1169,313380,64628,1367118,1342616,21979,21979,4051,49030,49030,49030,49030
328,328_BIOMD0000000095.xml.ssa,./models/sbml/test/all/328_BIOMD0000000095.xml.ssa.sbml,WithProbWEAK_UNTIL,205,110,47705,47705,47705,47705,47705,47705,47705,47705,47705,47705,47705,47705,2370,22922,36098,196842,179577,145,97,39303,39303,39303,39303,39303,39303,39303,39303,39303,39303,39303,39303,1121,43216,31228,86783,78330,16008,16008,3234,43048,43048,43048,43048
329,329_BIOMD0000000096.xml.ssa,./models/sbml/test/all/329_BIOMD0000000096.xml.ssa.sbml,WithProbWEAK_UNTIL,219,139,45858,45858,45858,45858,45858,45858,45858,45858,45858,45858,45858,45858,2083,49855,42226,184777,167760,127,84,55448,55448,55448,55448,55448,55448,55448,55448,55448,55448,55448,55448,1200,43240,31493,62657,54609,14494,14494,3088,41191,41191,41191,41191
330,330_BIOMD0000000097.xml.ssa,./models/sbml/test/all/330_BIOMD0000000097.xml.ssa.sbml,WithProbWEAK_UNTIL,220,137,45906,45906,45906,45906,45906,45906,45906,45906,45906,45906,45906,45906,2307,21487,34310,186394,169433,157,84,55012,55012,55012,55012,55012,55012,55012,55012,55012,55012,55012,55012,1119,52262,39937,63142,54977,15677,15677,3078,42095,42095,42095,42095
331,332_BIOMD0000000018.xml.ssa,./models/sbml/test/all/332_BIOMD0000000018.xml.ssa.sbml,WithProbWEAK_UNTIL,212,122,41145,41145,41145,41145,41145,41145,41145,41145,41145,41145,41145,41145,1957,36822,36254,1002561,927044,135,84,65103,65103,65103,65103,65103,65103,65103,65103,65103,65103,65103,65103,982,166148,58440,333056,313004,22378,22378,3191,59585,59585,59585,59585
332,331_BIOMD0000000051.xml.ssa,./models/sbml/test/all/331_BIOMD0000000051.xml.ssa.sbml,WithProbWEAK_UNTIL,193,140,392457,392457,392457,392457,392457,392457,392457,392457,392457,392457,392457,392457,5212,301477,277268,8404020,8174252,198,131,179766,179766,179766,179766,179766,179766,179766,179766,179766,179766,179766,179766,1777,230680,240457,2851725,2784060,23573,23573,3438,75842,75842,75842,75842
333,335_MODEL1103210001.xml.ssa,./models/sbml/test/all/335_MODEL1103210001.xml.ssa.sbml,WithProbWEAK_UNTIL,179,137,65045,65045,65045,65045,65045,65045,65045,65045,65045,65045,65045,65045,2190,71360,155844,2869872,2756477,128,134,126937,126937,126937,126937,126937,126937,126937,126937,126937,126937,126937,126937,1485,294781,201711,2418905,2360262,28445,28445,3992,94353,94353,94353,94353
334,334_BIOMD0000000078.xml.ssa,./models/sbml/test/all/334_BIOMD0000000078.xml.ssa.sbml,WithProbWEAK_UNTIL,251,128,71922,71922,71922,71922,71922,71922,71922,71922,71922,71922,71922,71922,1965,42147,109847,396000,362192,141,220,145145,145145,145145,145145,145145,145145,145145,145145,145145,145145,145145,145145,4935,203218,122473,118834,105076,14807,14807,3844,56479,56479,56479,56479
335,338_BIOMD0000000161.xml.ssa,./models/sbml/test/all/338_BIOMD0000000161.xml.ssa.sbml,WithProbWEAK_UNTIL,174,132,57270,57270,57270,57270,57270,57270,57270,57270,57270,57270,57270,57270,2069,39651,57509,3237945,3052191,156,122,104416,104416,104416,104416,104416,104416,104416,104416,104416,104416,104416,104416,1316,195892,88830,2071397,1960035,32361,32361,3811,100487,100487,100487,100487
336,333_BIOMD0000000073.xml.ssa,./models/sbml/test/all/333_BIOMD0000000073.xml.ssa.sbml,WithProbWEAK_UNTIL,216,126,67846,67846,67846,67846,67846,67846,67846,67846,67846,67846,67846,67846,2041,46429,65095,311253,290955,128,146,68517,68517,68517,68517,68517,68517,68517,68517,68517,68517,68517,68517,1812,145393,76955,101871,91228,14419,14419,3554,47204,47204,47204,47204
337,337_BIOMD0000000140.xml.ssa,./models/sbml/test/all/337_BIOMD0000000140.xml.ssa.sbml,WithProbWEAK_UNTIL,175,332,138232,138232,138232,138232,138232,138232,138232,138232,138232,138232,138232,138232,4300,67004,112480,1359646,1287903,259,150,62088,62088,62088,62088,62088,62088,62088,62088,62088,62088,62088,62088,1256,348152,127807,1387149,1343591,23948,23948,4274,127634,127634,127634,127634
338,336_BIOMD0000000139.xml.ssa,./models/sbml/test/all/336_BIOMD0000000139.xml.ssa.sbml,WithProbWEAK_UNTIL,172,112,31714,31714,31714,31714,31714,31714,31714,31714,31714,31714,31714,31714,1987,47265,51146,1071986,1017511,94,123,57817,57817,57817,57817,57817,57817,57817,57817,57817,57817,57817,57817,1035,328582,95311,1002607,980655,16391,16391,3754,93558,93558,93558,93558
339,341_BIOMD0000000303.xml.ssa,./models/sbml/test/all/341_BIOMD0000000303.xml.ssa.sbml,WithProbWEAK_UNTIL,220,119,78269,78269,78269,78269,78269,78269,78269,78269,78269,78269,78269,78269,1792,72933,56338,2297190,2176454,317,147,67185,67185,67185,67185,67185,67185,67185,67185,67185,67185,67185,67185,1920,240591,101276,2379385,2268663,28410,28410,3800,132822,132822,132822,132822
340,340_BIOMD0000000032.xml.ssa,./models/sbml/test/all/340_BIOMD0000000032.xml.ssa.sbml,WithProbWEAK_UNTIL,217,145,40719,40719,40719,40719,40719,40719,40719,40719,40719,40719,40719,40719,2125,50668,59075,93687,82679,161,95,58639,58639,58639,58639,58639,58639,58639,58639,58639,58639,58639,58639,1295,94997,83148,8678,7447,27017,27017,7347,77026,77026,77026,77026
341,342_BIOMD0000000297.xml.ssa,./models/sbml/test/all/342_BIOMD0000000297.xml.ssa.sbml,WithProbWEAK_UNTIL,184,136,49493,49493,49493,49493,49493,49493,49493,49493,49493,49493,49493,49493,1790,32013,51691,685953,644738,212,161,63558,63558,63558,63558,63558,63558,63558,63558,63558,63558,63558,63558,2360,100586,82502,603879,577276,29736,29736,4005,120608,120608,120608,120608
342,339_BIOMD0000000328.xml.ssa,./models/sbml/test/all/339_BIOMD0000000328.xml.ssa.sbml,WithProbWEAK_UNTIL,175,120,19003,19003,19003,19003,19003,19003,19003,19003,19003,19003,19003,19003,1371,24977,35327,881035,835851,125,64,46956,46956,46956,46956,46956,46956,46956,46956,46956,46956,46956,46956,1408,307619,122698,2299815,2264858,10259,10259,3780,70900,70900,70900,70900
343,345_BIOMD0000000333.xml.ssa,./models/sbml/test/all/345_BIOMD0000000333.xml.ssa.sbml,WithProbWEAK_UNTIL,162,159,45503,45503,45503,45503,45503,45503,45503,45503,45503,45503,45503,45503,1871,45299,70714,2364192,2269548,169,70,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,957,172609,90393,1498233,1465085,17807,17807,3420,62434,62434,62434,62434
344,343_MODEL1012090006.xml.ssa,./models/sbml/test/all/343_MODEL1012090006.xml.ssa.sbml,WithProbWEAK_UNTIL,200,129,47233,47233,47233,47233,47233,47233,47233,47233,47233,47233,47233,47233,2108,62791,64782,693474,674742,237,156,65797,65797,65797,65797,65797,65797,65797,65797,65797,65797,65797,65797,1489,380390,134986,1482698,1453313,16643,16643,3843,64585,64585,64585,64585
345,344_BIOMD0000000265.xml.ssa,./models/sbml/test/all/344_BIOMD0000000265.xml.ssa.sbml,WithProbWEAK_UNTIL,249,146,48734,48734,48734,48734,48734,48734,48734,48734,48734,48734,48734,48734,1799,49755,123926,257298,240420,168,117,46828,46828,46828,46828,46828,46828,46828,46828,46828,46828,46828,46828,1741,122769,115132,112094,94923,17202,17202,3251,53313,53313,53313,53313
346,346_BIOMD0000000094.xml.ssa,./models/sbml/test/all/346_BIOMD0000000094.xml.ssa.sbml,WithProbWEAK_UNTIL,274,136,41472,41472,41472,41472,41472,41472,41472,41472,41472,41472,41472,41472,2278,73335,83315,1735409,1666392,204,165,64484,64484,64484,64484,64484,64484,64484,64484,64484,64484,64484,64484,1565,232992,138448,2374401,2308155,30177,30177,3952,135529,135529,135529,135529
347,351_BIOMD0000000087.xml.ssa,./models/sbml/test/all/351_BIOMD0000000087.xml.ssa.sbml,WithProbWEAK_UNTIL,241,174,58850,58850,58850,58850,58850,58850,58850,58850,58850,58850,58850,58850,2309,106711,95630,1396439,1370126,198,148,70720,70720,70720,70720,70720,70720,70720,70720,70720,70720,70720,70720,1688,164089,100887,2422278,2335068,32731,32731,3980,88401,88401,88401,88401
348,347_BIOMD0000000144.xml.ssa,./models/sbml/test/all/347_BIOMD0000000144.xml.ssa.sbml,WithProbWEAK_UNTIL,211,155,42135,42135,42135,42135,42135,42135,42135,42135,42135,42135,42135,42135,1679,64775,62067,750041,690425,165,185,67297,67297,67297,67297,67297,67297,67297,67297,67297,67297,67297,67297,3184,80393,78172,300938,284705,18963,18963,4025,69175,69175,69175,69175
349,349_BIOMD0000000093.xml.ssa,./models/sbml/test/all/349_BIOMD0000000093.xml.ssa.sbml,WithProbWEAK_UNTIL,232,134,38511,38511,38511,38511,38511,38511,38511,38511,38511,38511,38511,38511,2293,37335,57320,1014201,970995,182,125,64241,64241,64241,64241,64241,64241,64241,64241,64241,64241,64241,64241,1761,177775,135039,1400337,1356832,39690,39690,4388,92945,92945,92945,92945
350,353_BIOMD0000000239.xml.ssa,./models/sbml/test/all/353_BIOMD0000000239.xml.ssa.sbml,WithProbWEAK_UNTIL,412,165,53536,53536,53536,53536,53536,53536,53536,53536,53536,53536,53536,53536,2438,67336,89883,2028913,1970641,238,165,68990,68990,68990,68990,68990,68990,68990,68990,68990,68990,68990,68990,1873,102195,81496,1661701,1609763,27230,27230,3605,74897,74897,74897,74897
351,348_BIOMD0000000083.xml.ssa,./models/sbml/test/all/348_BIOMD0000000083.xml.ssa.sbml,WithProbWEAK_UNTIL,245,149,38565,38565,38565,38565,38565,38565,38565,38565,38565,38565,38565,38565,2131,21675,50836,204455,187082,138,88,46891,46891,46891,46891,46891,46891,46891,46891,46891,46891,46891,46891,1142,74888,77189,82872,72501,26472,26472,4208,111225,111225,111225,111225
352,350_BIOMD0000000162.xml.ssa,./models/sbml/test/all/350_BIOMD0000000162.xml.ssa.sbml,WithProbWEAK_UNTIL,245,155,56720,56720,56720,56720,56720,56720,56720,56720,56720,56720,56720,56720,4018,31392,88750,3164999,2930356,260,145,59615,59615,59615,59615,59615,59615,59615,59615,59615,59615,59615,59615,1788,149058,142840,2355084,2193203,32246,32246,4412,106268,106268,106268,106268
353,352_BIOMD0000000147.xml.ssa,./models/sbml/test/all/352_BIOMD0000000147.xml.ssa.sbml,WithProbWEAK_UNTIL,231,152,31640,31640,31640,31640,31640,31640,31640,31640,31640,31640,31640,31640,2078,36036,51691,2044624,1933968,146,123,46442,46442,46442,46442,46442,46442,46442,46442,46442,46442,46442,46442,1253,151352,99786,2102644,2042606,22703,22703,4004,81343,81343,81343,81343
354,357_MODEL5950552398.xml.ssa,./models/sbml/test/all/357_MODEL5950552398.xml.ssa.sbml,WithProbWEAK_UNTIL,284,148,45930,45930,45930,45930,45930,45930,45930,45930,45930,45930,45930,45930,1944,49870,134848,1806596,1746253,212,125,77175,77175,77175,77175,77175,77175,77175,77175,77175,77175,77175,77175,1663,128294,67360,1804855,1758396,28870,28870,4420,90157,90157,90157,90157
355,354_BIOMD0000000356.xml.ssa,./models/sbml/test/all/354_BIOMD0000000356.xml.ssa.sbml,WithProbWEAK_UNTIL,356,129,31418,31418,31418,31418,31418,31418,31418,31418,31418,31418,31418,31418,2002,30468,38788,492462,465962,145,140,95003,95003,95003,95003,95003,95003,95003,95003,95003,95003,95003,95003,1179,157106,71694,1616434,1578469,21400,21400,4015,78362,78362,78362,78362
356,355_BIOMD0000000074.xml.ssa,./models/sbml/test/all/355_BIOMD0000000074.xml.ssa.sbml,WithProbWEAK_UNTIL,192,134,44878,44878,44878,44878,44878,44878,44878,44878,44878,44878,44878,44878,2048,19705,39038,283847,258468,138,65,47325,47325,47325,47325,47325,47325,47325,47325,47325,47325,47325,47325,1201,73910,53135,89119,77858,15662,15662,3133,57576,57576,57576,57576
357,356_MODEL7519354389.xml.ssa,./models/sbml/test/all/356_MODEL7519354389.xml.ssa.sbml,WithProbWEAK_UNTIL,135,108,38837,38837,38837,38837,38837,38837,38837,38837,38837,38837,38837,38837,9971,28732,49908,2162719,2060909,171,159,66594,66594,66594,66594,66594,66594,66594,66594,66594,66594,66594,66594,23621,61619,54625,1083683,1044824,22739,22739,3176,62307,62307,62307,62307
358,359_MODEL1008240001.xml.ssa,./models/sbml/test/all/359_MODEL1008240001.xml.ssa.sbml,WithProbWEAK_UNTIL,317,231,45266,45266,45266,45266,45266,45266,45266,45266,45266,45266,45266,45266,2084,121595,81132,2031256,1976358,359,161,136252,136252,136252,136252,136252,136252,136252,136252,136252,136252,136252,136252,2162,327327,143114,2080672,2047328,25528,25528,3362,89036,89036,89036,89036
359,358_BIOMD0000000230.xml.ssa,./models/sbml/test/all/358_BIOMD0000000230.xml.ssa.sbml,WithProbWEAK_UNTIL,222,165,27467,27467,27467,27467,27467,27467,27467,27467,27467,27467,27467,27467,1006,42578,39642,616163,599312,147,82,59759,59759,59759,59759,59759,59759,59759,59759,59759,59759,59759,59759,512,270608,82695,3147731,3086228,8404,8404,2876,61310,61310,61310,61310
360,360_MODEL1108180000.xml.ssa,./models/sbml/test/all/360_MODEL1108180000.xml.ssa.sbml,WithProbWEAK_UNTIL,205,75,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,1319,31155,51654,2122562,2002395,144,100,46071,46071,46071,46071,46071,46071,46071,46071,46071,46071,46071,46071,725,72897,50065,1381286,1337675,16072,16072,2720,55248,55248,55248,55248
361,361_BIOMD0000000256.xml.ssa,./models/sbml/test/all/361_BIOMD0000000256.xml.ssa.sbml,WithProbWEAK_UNTIL,172,142,37958,37958,37958,37958,37958,37958,37958,37958,37958,37958,37958,37958,894,52433,49874,3769096,3583573,148,122,64606,64606,64606,64606,64606,64606,64606,64606,64606,64606,64606,64606,503,546529,105940,3826327,3757164,12817,12817,2937,59923,59923,59923,59923
362,362_BIOMD0000000268.xml.ssa,./models/sbml/test/all/362_BIOMD0000000268.xml.ssa.sbml,WithProbWEAK_UNTIL,169,137,49024,49024,49024,49024,49024,49024,49024,49024,49024,49024,49024,49024,994,36373,48810,2839360,2706058,166,77,56291,56291,56291,56291,56291,56291,56291,56291,56291,56291,56291,56291,682,112261,63294,1426631,1407011,14587,14587,3019,59683,59683,59683,59683
363,363_MODEL1008110000.xml.ssa,./models/sbml/test/all/363_MODEL1008110000.xml.ssa.sbml,WithProbWEAK_UNTIL,157,149,30302,30302,30302,30302,30302,30302,30302,30302,30302,30302,30302,30302,716,37908,59429,1371581,1299763,158,82,64103,64103,64103,64103,64103,64103,64103,64103,64103,64103,64103,64103,515,243602,82830,2325250,2294331,13942,13942,3157,75999,75999,75999,75999
364,364_BIOMD0000000285.xml.ssa,./models/sbml/test/all/364_BIOMD0000000285.xml.ssa.sbml,WithProbWEAK_UNTIL,211,153,34557,34557,34557,34557,34557,34557,34557,34557,34557,34557,34557,34557,1066,59704,121196,1121042,1068413,156,148,100441,100441,100441,100441,100441,100441,100441,100441,100441,100441,100441,100441,1102,578878,137270,5234123,5164516,14665,14665,3563,110521,110521,110521,110521
365,365_BIOMD0000000151.xml.ssa,./models/sbml/test/all/365_BIOMD0000000151.xml.ssa.sbml,WithProbWEAK_UNTIL,226,158,55227,55227,55227,55227,55227,55227,55227,55227,55227,55227,55227,55227,1080,51071,84987,2721804,2595120,232,132,77136,77136,77136,77136,77136,77136,77136,77136,77136,77136,77136,77136,1395,114475,71044,2076448,2023503,24286,24286,3228,85790,85790,85790,85790
366,366_BIOMD0000000334.xml.ssa,./models/sbml/test/all/366_BIOMD0000000334.xml.ssa.sbml,WithProbWEAK_UNTIL,235,160,77269,77269,77269,77269,77269,77269,77269,77269,77269,77269,77269,77269,1115,80911,94477,6827812,6580539,173,135,106358,106358,106358,106358,106358,106358,106358,106358,106358,106358,106358,106358,976,442454,138505,4645626,4589517,50885,50885,4027,195216,195216,195216,195216
367,368_BIOMD0000000332.xml.ssa,./models/sbml/test/all/368_BIOMD0000000332.xml.ssa.sbml,WithProbWEAK_UNTIL,250,408,124080,124080,124080,124080,124080,124080,124080,124080,124080,124080,124080,124080,2507,106235,140028,7294812,7034255,300,170,125696,125696,125696,125696,125696,125696,125696,125696,125696,125696,125696,125696,992,480985,153535,4894076,4833324,41831,41831,3818,197633,197633,197633,197633
368,367_BIOMD0000000250.xml.ssa,./models/sbml/test/all/367_BIOMD0000000250.xml.ssa.sbml,WithProbWEAK_UNTIL,200,126,67506,67506,67506,67506,67506,67506,67506,67506,67506,67506,67506,67506,2409,50937,89305,1563721,1482074,160,144,95706,95706,95706,95706,95706,95706,95706,95706,95706,95706,95706,95706,1125,185942,114610,1215067,1179217,39894,39894,3969,180464,180464,180464,180464
369,370_MODEL1108260014.xml.ssa,./models/sbml/test/all/370_MODEL1108260014.xml.ssa.sbml,WithProbWEAK_UNTIL,192,154,103563,103563,103563,103563,103563,103563,103563,103563,103563,103563,103563,103563,1851,145768,106744,6047325,5738727,393,205,204786,204786,204786,204786,204786,204786,204786,204786,204786,204786,204786,204786,2294,621476,214190,6535294,6465079,41988,41988,3723,198016,198016,198016,198016
370,369_BIOMD0000000344.xml.ssa,./models/sbml/test/all/369_BIOMD0000000344.xml.ssa.sbml,WithProbWEAK_UNTIL,176,150,76373,76373,76373,76373,76373,76373,76373,76373,76373,76373,76373,76373,1500,108252,97521,5235246,5039278,148,295,231282,231282,231282,231282,231282,231282,231282,231282,231282,231282,231282,231282,1198,619495,202959,7756880,7678030,33412,33412,4194,238416,238416,238416,238416
371,371_BIOMD0000000056.xml.ssa,./models/sbml/test/all/371_BIOMD0000000056.xml.ssa.sbml,WithProbWEAK_UNTIL,357,282,88461,88461,88461,88461,88461,88461,88461,88461,88461,88461,88461,88461,2174,62455,97399,116634,99603,165,129,119151,119151,119151,119151,119151,119151,119151,119151,119151,119151,119151,119151,1320,228067,148970,5751,5126,47486,47486,3680,174858,174858,174858,174858
372,372_MODEL9080747936.xml.ssa,./models/sbml/test/all/372_MODEL9080747936.xml.ssa.sbml,WithProbWEAK_UNTIL,216,160,51084,51084,51084,51084,51084,51084,51084,51084,51084,51084,51084,51084,1854,70128,88704,2198420,2140506,196,125,76767,76767,76767,76767,76767,76767,76767,76767,76767,76767,76767,76767,1305,177514,98548,2072863,2036779,25774,25774,3928,157465,157465,157465,157465
373,373_BIOMD0000000326.xml.ssa,./models/sbml/test/all/373_BIOMD0000000326.xml.ssa.sbml,WithProbWEAK_UNTIL,137,127,65010,65010,65010,65010,65010,65010,65010,65010,65010,65010,65010,65010,1018,53244,65999,1747782,1716650,118,69,73078,73078,73078,73078,73078,73078,73078,73078,73078,73078,73078,73078,696,234658,87956,3134962,3103583,21595,21595,3034,100141,100141,100141,100141
374,376_MODEL4665428627.xml.ssa,./models/sbml/test/all/376_MODEL4665428627.xml.ssa.sbml,WithProbWEAK_UNTIL,142,133,46241,46241,46241,46241,46241,46241,46241,46241,46241,46241,46241,46241,1396,87686,79081,3881635,3730601,261,207,165232,165232,165232,165232,165232,165232,165232,165232,165232,165232,165232,165232,1039,41048010,294718,16464433,16276115,39530,39530,3863,272742,272742,272742,272742
375,374_BIOMD0000000105.xml.ssa,./models/sbml/test/all/374_BIOMD0000000105.xml.ssa.sbml,WithProbWEAK_UNTIL,317,129,36893,36893,36893,36893,36893,36893,36893,36893,36893,36893,36893,36893,1045,82416,68344,2113056,2012018,115,149,200450,200450,200450,200450,200450,200450,200450,200450,200450,200450,200450,200450,1370,2175707,306252,16121413,15933335,18038,18038,3526,179358,179358,179358,179358
376,375_MODEL8478881246.xml.ssa,./models/sbml/test/all/375_MODEL8478881246.xml.ssa.sbml,WithProbWEAK_UNTIL,203,116,42490,42490,42490,42490,42490,42490,42490,42490,42490,42490,42490,42490,1207,43507,47196,2859938,2714180,156,124,60496,60496,60496,60496,60496,60496,60496,60496,60496,60496,60496,60496,633,236779,84233,3252352,3164405,28695,28695,3229,79798,79798,79798,79798
377,377_BIOMD0000000286.xml.ssa,./models/sbml/test/all/377_BIOMD0000000286.xml.ssa.sbml,WithProbWEAK_UNTIL,186,139,52768,52768,52768,52768,52768,52768,52768,52768,52768,52768,52768,52768,1149,107213,87999,4948799,4796866,256,420,201618,201618,201618,201618,201618,201618,201618,201618,201618,201618,201618,201618,1374,757101,253809,11153983,11058743,37661,37661,4037,320291,320291,320291,320291
378,378_BIOMD0000000223.xml.ssa,./models/sbml/test/all/378_BIOMD0000000223.xml.ssa.sbml,WithProbWEAK_UNTIL,240,168,84990,84990,84990,84990,84990,84990,84990,84990,84990,84990,84990,84990,1263,102636,135944,5771671,5512916,312,178,159999,159999,159999,159999,159999,159999,159999,159999,159999,159999,159999,159999,1370,428110,177809,9366765,9128640,50381,50381,3709,285354,285354,285354,285354
379,380_BIOMD0000000088.xml.ssa,./models/sbml/test/all/380_BIOMD0000000088.xml.ssa.sbml,WithProbWEAK_UNTIL,208,160,126667,126667,126667,126667,126667,126667,126667,126667,126667,126667,126667,126667,1374,151973,140223,9455768,9100769,204,156,143637,143637,143637,143637,143637,143637,143637,143637,143637,143637,143637,143637,1392,587423,214255,10696677,10543950,58342,58342,4113,313907,313907,313907,313907
380,382_BIOMD0000000175.xml.ssa,./models/sbml/test/all/382_BIOMD0000000175.xml.ssa.sbml,WithProbWEAK_UNTIL,725,148,73092,73092,73092,73092,73092,73092,73092,73092,73092,73092,73092,73092,1447,97793,93161,4930883,4774836,227,280,96607,96607,96607,96607,96607,96607,96607,96607,96607,96607,96607,96607,1007,418349,132223,8339008,8101071,37396,37396,3358,145836,145836,145836,145836
381,379_MODEL9085850385.xml.ssa,./models/sbml/test/all/379_MODEL9085850385.xml.ssa.sbml,WithProbWEAK_UNTIL,1485,231,75228,75228,75228,75228,75228,75228,75228,75228,75228,75228,75228,75228,2535,68900,117145,2552067,2457135,270,143,74012,74012,74012,74012,74012,74012,74012,74012,74012,74012,74012,74012,1469,112932,66108,1643281,1602298,42472,42472,8064,115463,115463,115463,115463
382,381_BIOMD0000000244.xml.ssa,./models/sbml/test/all/381_BIOMD0000000244.xml.ssa.sbml,WithProbWEAK_UNTIL,587,136,87128,87128,87128,87128,87128,87128,87128,87128,87128,87128,87128,87128,1527,38517,72496,2328842,2193014,234,232,93889,93889,93889,93889,93889,93889,93889,93889,93889,93889,93889,93889,1888,117827,80407,943646,922677,39758,39758,3548,108417,108417,108417,108417
383,383_MODEL1011080000.xml.ssa,./models/sbml/test/all/383_MODEL1011080000.xml.ssa.sbml,WithProbWEAK_UNTIL,645,138,81373,81373,81373,81373,81373,81373,81373,81373,81373,81373,81373,81373,1394,105936,104977,4373044,4277804,261,161,98087,98087,98087,98087,98087,98087,98087,98087,98087,98087,98087,98087,2531,308662,124656,4000451,3865529,46369,46369,4338,136456,136456,136456,136456
384,384_BIOMD0000000338.xml.ssa,./models/sbml/test/all/384_BIOMD0000000338.xml.ssa.sbml,WithProbWEAK_UNTIL,654,131,70759,70759,70759,70759,70759,70759,70759,70759,70759,70759,70759,70759,1240,38781,73150,6908658,6452183,229,121,112930,112930,112930,112930,112930,112930,112930,112930,112930,112930,112930,112930,1137,163368,96393,5096451,4799193,37910,37910,7636,141763,141763,141763,141763
