FileOrder,ModelName,ModelPath,PatternType,SpeciesG_PD_Vertices,SpeciesG_PD_Edges,SpeciesG_PD_InDegreeMIN,SpeciesG_PD_InDegreeMEAN,SpeciesG_PD_InDegreeMAX,SpeciesG_PD_InDegreeSUM,SpeciesG_PD_OutDegreeMIN,SpeciesG_PD_OutDegreeMEAN,SpeciesG_PD_OutDegreeMAX,SpeciesG_PD_OutDegreeSUM,SpeciesG_PD_TotalDegreeMIN,SpeciesG_PD_TotalDegreeMEAN,SpeciesG_PD_TotalDegreeMAX,SpeciesG_PD_TotalDegreeSUM,SpeciesG_PD_Density,SpeciesG_PD_Reciprocity,SpeciesG_PD_WeakComponents,SpeciesG_PUD_UNDIRECTEDBiconnectedComponents,SpeciesG_PUD_UNDIRECTEDArticulationPoints,ReactionG_PD_Vertices,ReactionG_PD_Edges,ReactionG_PD_InDegreeMIN,ReactionG_PD_InDegreeMEAN,ReactionG_PD_InDegreeMAX,ReactionG_PD_InDegreeSUM,ReactionG_PD_OutDegreeMIN,ReactionG_PD_OutDegreeMEAN,ReactionG_PD_OutDegreeMAX,ReactionG_PD_OutDegreeSUM,ReactionG_PD_TotalDegreeMIN,ReactionG_PD_TotalDegreeMEAN,ReactionG_PD_TotalDegreeMAX,ReactionG_PD_TotalDegreeSUM,ReactionG_PD_Density,ReactionG_PD_Reciprocity,ReactionG_PD_WeakComponents,ReactionG_PUD_UNDIRECTEDBiconnectedComponents,ReactionG_PUD_UNDIRECTEDArticulationPoints,NG_NumOfConstantSpecies,NG_NumOfNONConstantSpecies,NG_Species_X_Reactions,NG_UpdatesMIN,NG_UpdatesMEAN,NG_UpdatesMAX,NG_UpdatesSUM
339,339_BIOMD0000000328.xml.ssa,./models/sbml/test/all/339_BIOMD0000000328.xml.ssa.sbml,WithProbWEAK_UNTIL,18,58,2,3.222222222,6,58,0,3.222222222,10,58,2,6.444444444,14,116,0.179012346,0.482758621,1,7,6,58,588,6,10.13793103,14,588,4,10.13793103,20,588,11,19.27586207,33,1118,0.174791914,0.714285714,1,1,0,0,18,1044,2,2,2,116
340,340_BIOMD0000000032.xml.ssa,./models/sbml/test/all/340_BIOMD0000000032.xml.ssa.sbml,WithProbWEAK_UNTIL,39,94,0,2.41025641,8,94,0,2.41025641,9,94,1,4.820512821,11,188,0.061801446,0.446808511,4,1,0,47,238,1,5.063829787,18,238,1,5.063829787,12,238,1,8.914893617,22,419,0.107741059,0.567226891,4,0,0,0,39,1833,2,3,7,141
341,341_BIOMD0000000303.xml.ssa,./models/sbml/test/all/341_BIOMD0000000303.xml.ssa.sbml,WithProbWEAK_UNTIL,44,95,0,2.159090909,10,95,0,2.159090909,16,95,1,4.25,16,187,0.049070248,0.073684211,1,17,12,45,417,2,9.266666667,22,417,2,9.266666667,27,417,3,16.93333333,43,762,0.205925926,0.839328537,1,4,3,0,44,1980,2,3,5,135
342,342_BIOMD0000000297.xml.ssa,./models/sbml/test/all/342_BIOMD0000000297.xml.ssa.sbml,WithProbWEAK_UNTIL,47,55,0,1.170212766,5,55,0,1.170212766,5,55,1,2.340425532,8,110,0.024898144,0.4,11,6,3,51,220,1,4.31372549,15,220,1,4.31372549,10,220,1,7.588235294,23,387,0.084582853,0.686363636,11,1,0,0,47,2397,2,2.078431373,3,106
343,343_MODEL1012090006.xml.ssa,./models/sbml/test/all/343_MODEL1012090006.xml.ssa.sbml,WithProbWEAK_UNTIL,38,111,0,2.921052632,9,111,1,2.921052632,9,111,3,5.842105263,18,222,0.076869806,0.486486486,1,1,0,45,441,2,9.8,23,441,5,9.8,16,441,7,17.86666667,34,804,0.217777778,0.62585034,1,1,0,0,38,1710,3,3.333333333,4,150
344,344_BIOMD0000000265.xml.ssa,./models/sbml/test/all/344_BIOMD0000000265.xml.ssa.sbml,WithProbWEAK_UNTIL,50,64,0,1.28,7,64,0,1.28,5,64,1,2.56,11,128,0.0256,0.40625,12,2,1,52,218,1,4.192307692,16,218,1,4.192307692,9,218,1,7.288461538,23,379,0.080621302,0.683486239,12,1,0,0,50,2600,2,2.230769231,3,116
345,345_BIOMD0000000333.xml.ssa,./models/sbml/test/all/345_BIOMD0000000333.xml.ssa.sbml,WithProbWEAK_UNTIL,54,89,0,1.648148148,6,89,0,1.648148148,12,89,1,3.296296296,13,178,0.030521262,0.179775281,1,13,12,45,368,2,8.177777778,17,368,2,8.177777778,20,368,3,14.6,35,657,0.181728395,0.79076087,1,2,1,0,54,2430,2,2.977777778,4,134
346,346_BIOMD0000000094.xml.ssa,./models/sbml/test/all/346_BIOMD0000000094.xml.ssa.sbml,WithProbWEAK_UNTIL,37,80,0,2.162162162,6,80,0,2.162162162,5,80,1,4.324324324,11,160,0.058436815,0.4,2,5,3,45,305,1,6.777777778,15,305,1,6.777777778,16,305,2,12.06666667,25,543,0.150617284,0.698360656,2,3,2,0,37,1665,2,2.777777778,5,125
347,347_BIOMD0000000144.xml.ssa,./models/sbml/test/all/347_BIOMD0000000144.xml.ssa.sbml,WithProbWEAK_UNTIL,50,54,0,1.08,3,54,0,1.08,3,54,1,2.16,6,108,0.0216,0.222222222,12,5,2,54,186,1,3.444444444,6,186,1,3.444444444,6,186,1,5.888888889,11,318,0.063786008,0.677419355,12,1,0,0,50,2700,2,2,2,108
348,348_BIOMD0000000083.xml.ssa,./models/sbml/test/all/348_BIOMD0000000083.xml.ssa.sbml,WithProbWEAK_UNTIL,46,59,0,1.282608696,3,59,0,1.282608696,3,59,1,2.565217391,6,118,0.027882798,0.203389831,6,2,1,57,218,1,3.824561404,10,218,2,3.824561404,9,218,3,6.614035088,17,377,0.067097568,0.73853211,6,1,0,0,46,2622,2,2.035087719,3,116
349,349_BIOMD0000000093.xml.ssa,./models/sbml/test/all/349_BIOMD0000000093.xml.ssa.sbml,WithProbWEAK_UNTIL,38,81,0,2.131578947,6,81,0,2.131578947,5,81,1,4.263157895,11,162,0.056094183,0.395061728,2,5,3,46,307,1,6.673913043,15,307,1,6.673913043,16,307,2,11.86956522,25,546,0.145085066,0.697068404,2,3,2,0,38,1748,2,2.760869565,5,127
350,350_BIOMD0000000162.xml.ssa,./models/sbml/test/all/350_BIOMD0000000162.xml.ssa.sbml,WithProbWEAK_UNTIL,55,55,0,1,3,55,0,1,8,55,1,2,9,110,0.018181818,0,6,22,10,45,223,1,4.955555556,12,223,1,4.955555556,12,223,1,8.688888889,22,391,0.110123457,0.874439462,6,10,5,0,55,2475,2,2.222222222,3,100
351,351_BIOMD0000000087.xml.ssa,./models/sbml/test/all/351_BIOMD0000000087.xml.ssa.sbml,WithProbWEAK_UNTIL,55,214,0,3.890909091,13,214,0,3.890909091,15,214,2,7.109090909,24,391,0.070743802,0.453271028,1,1,0,43,446,2,10.37209302,28,446,1,10.37209302,25,446,2,17.81395349,44,766,0.241211466,0.780269058,1,5,4,0,55,2365,2,4.255813953,8,183
352,352_BIOMD0000000147.xml.ssa,./models/sbml/test/all/352_BIOMD0000000147.xml.ssa.sbml,WithProbWEAK_UNTIL,37,72,0,1.945945946,6,72,0,1.945945946,7,72,1,3.810810811,13,141,0.052593134,0.458333333,1,17,10,51,382,1,7.490196078,18,382,2,7.490196078,15,382,3,13.62745098,29,695,0.14686659,0.672774869,1,4,3,0,37,1887,2,2.411764706,3,123
353,353_BIOMD0000000239.xml.ssa,./models/sbml/test/all/353_BIOMD0000000239.xml.ssa.sbml,WithProbWEAK_UNTIL,62,165,0,2.661290323,10,165,0,2.661290323,10,165,1,5.322580645,12,330,0.042924037,0.206060606,1,5,4,45,282,1,6.266666667,14,282,1,6.266666667,12,282,2,10.68888889,23,481,0.139259259,0.776595745,1,4,3,0,62,2790,2,3.666666667,6,165
354,354_BIOMD0000000356.xml.ssa,./models/sbml/test/all/354_BIOMD0000000356.xml.ssa.sbml,WithProbWEAK_UNTIL,33,69,1,2.090909091,6,69,0,2.090909091,7,69,1,4.181818182,12,138,0.063360882,0.782608696,9,3,2,64,395,2,6.171875,11,395,1,6.171875,12,395,2,11.34375,22,726,0.096435547,0.653164557,9,2,1,0,33,2112,2,2.078125,3,133
355,355_BIOMD0000000074.xml.ssa,./models/sbml/test/all/355_BIOMD0000000074.xml.ssa.sbml,WithProbWEAK_UNTIL,46,59,0,1.282608696,3,59,0,1.282608696,3,59,1,2.565217391,6,118,0.027882798,0.203389831,6,2,1,57,218,1,3.824561404,10,218,2,3.824561404,9,218,3,6.614035088,17,377,0.067097568,0.73853211,6,1,0,0,46,2622,2,2.035087719,3,116
356,356_MODEL7519354389.xml.ssa,./models/sbml/test/all/356_MODEL7519354389.xml.ssa.sbml,WithProbWEAK_UNTIL,62,77,0,1.241935484,7,77,0,1.241935484,5,77,1,2.483870968,9,154,0.020031217,0.285714286,10,13,7,56,178,1,3.178571429,9,178,1,3.178571429,7,178,1,5.160714286,13,289,0.056760204,0.702247191,10,4,3,0,62,3472,2,2.339285714,4,131
357,357_MODEL5950552398.xml.ssa,./models/sbml/test/all/357_MODEL5950552398.xml.ssa.sbml,WithProbWEAK_UNTIL,61,120,0,1.967213115,8,120,0,1.967213115,7,120,1,3.93442623,15,240,0.032249395,0.133333333,1,6,5,53,342,2,6.452830189,14,342,1,6.452830189,14,342,3,11.30188679,25,599,0.121751513,0.786549708,1,2,1,0,61,3233,2,3,5,159
358,358_BIOMD0000000230.xml.ssa,./models/sbml/test/all/358_BIOMD0000000230.xml.ssa.sbml,WithProbWEAK_UNTIL,26,101,0,3.884615385,13,101,0,3.884615385,11,101,2,7.769230769,20,202,0.149408284,0.673267327,1,1,0,64,643,2,10.046875,28,643,1,10.046875,17,643,2,18.859375,40,1207,0.156982422,0.592534992,1,3,2,0,26,1664,2,2.578125,3,165
359,359_MODEL1008240001.xml.ssa,./models/sbml/test/all/359_MODEL1008240001.xml.ssa.sbml,WithProbWEAK_UNTIL,50,275,0,5.5,30,275,0,5.5,23,275,1,11,40,550,0.11,0.218181818,1,2,1,53,607,2,11.45283019,85,607,2,11.45283019,65,607,3,20.88679245,134,1107,0.216091136,0.822075783,1,1,0,0,50,2650,2,3.943396226,22,209
360,360_MODEL1108180000.xml.ssa,./models/sbml/test/all/360_MODEL1108180000.xml.ssa.sbml,WithProbWEAK_UNTIL,56,82,0,1.464285714,5,82,0,1.464285714,4,82,1,2.928571429,8,164,0.026147959,0.219512195,4,19,11,58,246,2,4.24137931,12,246,1,4.24137931,8,246,2,7.224137931,18,419,0.073127229,0.605691057,4,4,3,0,56,3248,2,2.413793103,3,140
361,361_BIOMD0000000256.xml.ssa,./models/sbml/test/all/361_BIOMD0000000256.xml.ssa.sbml,WithProbWEAK_UNTIL,47,148,0,3.14893617,36,148,0,3.14893617,40,148,1,5.978723404,63,281,0.066998642,0.236486486,2,25,20,56,1091,1,19.48214286,47,1091,1,19.48214286,48,1091,1,37.125,88,2079,0.347895408,0.759853346,2,2,1,0,47,2632,2,3.107142857,5,174
362,362_BIOMD0000000268.xml.ssa,./models/sbml/test/all/362_BIOMD0000000268.xml.ssa.sbml,WithProbWEAK_UNTIL,56,106,0,1.892857143,10,106,0,1.892857143,10,106,1,3.785714286,13,212,0.03380102,0.056603774,1,18,12,61,337,1,5.524590164,13,337,2,5.524590164,11,337,3,9.68852459,22,591,0.090567052,0.637982196,1,1,0,0,56,3416,2,2.590163934,4,158
363,363_MODEL1008110000.xml.ssa,./models/sbml/test/all/363_MODEL1008110000.xml.ssa.sbml,WithProbWEAK_UNTIL,39,103,0,2.641025641,13,103,0,2.641025641,7,103,1,5.282051282,20,206,0.067718606,0.660194175,4,10,6,70,633,1,9.042857143,28,633,1,9.042857143,16,633,2,16.87142857,40,1181,0.129183673,0.579778831,4,1,0,0,39,2730,2,2.471428571,3,173
364,364_BIOMD0000000285.xml.ssa,./models/sbml/test/all/364_BIOMD0000000285.xml.ssa.sbml,WithProbWEAK_UNTIL,27,153,0,5.666666667,32,153,0,5.666666667,15,153,1,10.25925926,40,277,0.209876543,0.607843137,1,5,3,72,1287,4,17.875,51,1287,4,17.875,32,1287,8,33.83333333,79,2436,0.248263889,0.658896659,1,1,0,0,27,1944,2,2.972222222,5,214
365,365_BIOMD0000000151.xml.ssa,./models/sbml/test/all/365_BIOMD0000000151.xml.ssa.sbml,WithProbWEAK_UNTIL,72,129,0,1.791666667,6,129,0,1.791666667,6,129,1,3.583333333,10,258,0.024884259,0.279069767,2,15,11,72,354,1,4.916666667,15,354,1,4.916666667,11,354,1,8.458333333,21,609,0.068287037,0.629943503,3,3,2,0,72,5184,2,2.791666667,5,201
366,366_BIOMD0000000334.xml.ssa,./models/sbml/test/all/366_BIOMD0000000334.xml.ssa.sbml,WithProbWEAK_UNTIL,73,130,0,1.780821918,8,130,0,1.780821918,17,130,1,3.561643836,17,260,0.024394821,0.246153846,1,18,17,66,639,2,9.681818182,20,639,2,9.681818182,25,639,3,17.65151515,43,1165,0.146694215,0.812206573,1,1,0,0,73,4818,2,2.96969697,3,196
367,367_BIOMD0000000250.xml.ssa,./models/sbml/test/all/367_BIOMD0000000250.xml.ssa.sbml,WithProbWEAK_UNTIL,66,88,0,1.333333333,4,88,0,1.333333333,5,88,1,2.666666667,9,176,0.02020202,0.454545455,15,6,4,78,344,1,4.41025641,16,344,1,4.41025641,10,344,2,7.743589744,23,604,0.056541749,0.715116279,15,1,0,0,66,5148,2,2.128205128,3,166
368,368_BIOMD0000000332.xml.ssa,./models/sbml/test/all/368_BIOMD0000000332.xml.ssa.sbml,WithProbWEAK_UNTIL,77,137,0,1.779220779,8,137,0,1.779220779,17,137,1,3.558441558,18,274,0.023106763,0.233576642,1,18,17,69,696,2,10.08695652,22,696,2,10.08695652,26,696,3,18.44927536,46,1273,0.146187776,0.79454023,1,1,0,0,77,5313,2,2.985507246,4,206
369,369_BIOMD0000000344.xml.ssa,./models/sbml/test/all/369_BIOMD0000000344.xml.ssa.sbml,WithProbWEAK_UNTIL,54,199,0,3.685185185,16,199,0,3.685185185,16,199,1,6.962962963,24,376,0.06824417,0.48241206,1,10,9,80,931,2,11.6375,32,931,4,11.6375,24,931,6,21.425,53,1714,0.14546875,0.691729323,1,1,0,0,54,4320,2,3.1875,5,255
370,370_MODEL1108260014.xml.ssa,./models/sbml/test/all/370_MODEL1108260014.xml.ssa.sbml,WithProbWEAK_UNTIL,80,166,0,2.075,15,166,0,2.075,13,166,1,4.0375,25,323,0.0259375,0.295180723,1,16,10,75,834,2,11.12,30,834,2,11.12,27,834,3,20.42666667,48,1532,0.148266667,0.697841727,1,1,0,0,80,6000,2,3.12,5,234
371,371_BIOMD0000000056.xml.ssa,./models/sbml/test/all/371_BIOMD0000000056.xml.ssa.sbml,WithProbWEAK_UNTIL,75,108,0,1.44,6,108,0,1.44,5,108,1,2.88,9,216,0.0192,0.518518519,15,1,0,94,438,1,4.659574468,17,438,1,4.659574468,10,438,1,8.244680851,24,775,0.049569941,0.673515982,15,0,0,0,75,7050,2,2.14893617,3,202
372,372_MODEL9080747936.xml.ssa,./models/sbml/test/all/372_MODEL9080747936.xml.ssa.sbml,WithProbWEAK_UNTIL,49,101,0,2.06122449,6,101,0,2.06122449,6,101,1,4.12244898,12,202,0.042065806,0.356435644,1,3,2,51,348,2,6.823529412,18,348,3,6.823529412,12,348,5,12.05882353,27,615,0.133794694,0.692528736,1,1,0,0,49,2499,2,2.980392157,4,152
373,373_BIOMD0000000326.xml.ssa,./models/sbml/test/all/373_BIOMD0000000326.xml.ssa.sbml,WithProbWEAK_UNTIL,75,144,0,1.92,14,144,0,1.92,8,144,1,3.84,16,288,0.0256,0.111111111,3,2,1,91,615,1,6.758241758,25,615,1,6.758241758,13,615,2,12.23076923,34,1113,0.074266393,0.606504065,3,1,0,0,75,6825,2,2.582417582,4,235
374,374_BIOMD0000000105.xml.ssa,./models/sbml/test/all/374_BIOMD0000000105.xml.ssa.sbml,WithProbWEAK_UNTIL,39,289,0,7.41025641,99,289,0,7.41025641,40,289,1,14.23076923,101,555,0.190006575,0.273356401,1,5,3,94,2950,1,31.38297872,80,2950,2,31.38297872,53,2950,2,60.64893617,112,5701,0.333861476,0.730508475,1,2,1,0,39,3666,2,3.478723404,6,327
375,375_MODEL8478881246.xml.ssa,./models/sbml/test/all/375_MODEL8478881246.xml.ssa.sbml,WithProbWEAK_UNTIL,48,97,0,2.020833333,8,97,0,2.020833333,9,97,1,3.958333333,17,190,0.042100694,0.453608247,1,21,12,69,525,2,7.608695652,22,525,2,7.608695652,16,525,4,13.86956522,36,957,0.110270951,0.672380952,1,5,4,0,48,3312,2,2.405797101,3,166
376,376_MODEL4665428627.xml.ssa,./models/sbml/test/all/376_MODEL4665428627.xml.ssa.sbml,WithProbWEAK_UNTIL,61,262,0,4.295081967,25,262,0,4.295081967,15,262,1,8.590163934,36,524,0.07041118,0.152671756,1,12,11,98,1186,1,12.10204082,109,1186,1,12.10204082,67,1186,2,22.69387755,163,2224,0.123490212,0.615514334,1,3,1,0,61,5978,2,3.142857143,16,308
377,377_BIOMD0000000286.xml.ssa,./models/sbml/test/all/377_BIOMD0000000286.xml.ssa.sbml,WithProbWEAK_UNTIL,58,279,0,4.810344828,28,279,0,4.810344828,24,279,1,8.844827586,32,513,0.08293698,0.46953405,1,6,4,93,1191,1,12.80645161,22,1191,2,12.80645161,25,1191,3,23.51612903,44,2187,0.137703781,0.785054576,1,1,0,0,58,5394,2,3.397849462,5,316
378,378_BIOMD0000000223.xml.ssa,./models/sbml/test/all/378_BIOMD0000000223.xml.ssa.sbml,WithProbWEAK_UNTIL,81,166,0,2.049382716,12,166,0,2.049382716,8,166,1,4.098765432,16,332,0.025301021,0.265060241,7,16,12,109,703,1,6.449541284,24,703,1,6.449541284,14,703,1,11.69724771,34,1275,0.059170104,0.60170697,7,6,5,0,81,8829,2,2.52293578,4,275
379,379_MODEL9085850385.xml.ssa,./models/sbml/test/all/379_MODEL9085850385.xml.ssa.sbml,WithProbWEAK_UNTIL,59,109,0,1.847457627,4,109,0,1.847457627,4,109,1,3.694915254,8,218,0.031312841,0.403669725,1,11,8,58,325,2,5.603448276,14,325,2,5.603448276,8,325,4,9.706896552,20,563,0.096611177,0.673846154,1,2,1,0,59,3422,2,2.879310345,3,167
380,380_BIOMD0000000088.xml.ssa,./models/sbml/test/all/380_BIOMD0000000088.xml.ssa.sbml,WithProbWEAK_UNTIL,102,215,0,2.107843137,9,215,0,2.107843137,9,215,1,4.215686275,18,430,0.020665129,0.31627907,1,19,14,110,889,2,8.081818182,27,889,1,8.081818182,16,889,2,14.64545455,41,1611,0.073471074,0.673790776,1,3,2,0,102,11220,2,2.9,6,319
381,381_BIOMD0000000244.xml.ssa,./models/sbml/test/all/381_BIOMD0000000244.xml.ssa.sbml,WithProbWEAK_UNTIL,124,116,0,0.935483871,4,116,0,0.935483871,6,116,1,1.870967742,9,232,0.007544225,0.086206897,31,16,13,109,350,1,3.211009174,13,350,1,3.211009174,13,350,1,5.394495413,23,588,0.0294588,0.691428571,31,1,0,0,124,13516,2,2.055045872,4,224
382,382_BIOMD0000000175.xml.ssa,./models/sbml/test/all/382_BIOMD0000000175.xml.ssa.sbml,WithProbWEAK_UNTIL,118,270,0,2.288135593,18,270,0,2.288135593,19,270,1,4.576271186,23,540,0.01939098,0.088888889,5,13,10,102,1001,1,9.81372549,17,1001,1,9.81372549,19,1001,1,17.98039216,34,1834,0.096212995,0.861138861,5,9,7,0,118,12036,2,3.166666667,4,323
383,383_MODEL1011080000.xml.ssa,./models/sbml/test/all/383_MODEL1011080000.xml.ssa.sbml,WithProbWEAK_UNTIL,96,273,0,2.84375,24,273,0,2.84375,26,273,1,5.677083333,39,545,0.029622396,0.047619048,1,6,4,65,675,2,10.38461538,32,675,1,10.38461538,29,675,2,18.83076923,57,1224,0.159763314,0.678518519,2,5,4,0,96,6240,2,4.046153846,8,263
384,384_BIOMD0000000338.xml.ssa,./models/sbml/test/all/384_BIOMD0000000338.xml.ssa.sbml,WithProbWEAK_UNTIL,112,126,0,1.125,4,126,0,1.125,6,126,1,2.25,8,252,0.010044643,0,10,57,27,115,463,1,4.026086957,12,463,1,4.026086957,12,463,1,6.956521739,20,800,0.035009452,0.695464363,10,20,11,0,112,12880,2,2.095652174,3,241
385,385_BIOMD0000000339.xml.ssa,./models/sbml/test/all/385_BIOMD0000000339.xml.ssa.sbml,WithProbWEAK_UNTIL,112,126,0,1.125,4,126,0,1.125,6,126,1,2.25,8,252,0.010044643,0,10,57,27,115,463,1,4.026086957,12,463,1,4.026086957,12,463,1,6.956521739,20,800,0.035009452,0.695464363,10,20,11,0,112,12880,2,2.095652174,3,241
386,386_BIOMD0000000340.xml.ssa,./models/sbml/test/all/386_BIOMD0000000340.xml.ssa.sbml,WithProbWEAK_UNTIL,113,127,0,1.123893805,4,127,0,1.123893805,6,127,1,2.247787611,8,254,0.009945963,0,10,58,27,116,468,1,4.034482759,13,468,1,4.034482759,12,468,1,6.974137931,20,809,0.034780024,0.69017094,10,20,11,0,113,13108,2,2.094827586,3,243
387,387_BIOMD0000000152.xml.ssa,./models/sbml/test/all/387_BIOMD0000000152.xml.ssa.sbml,WithProbWEAK_UNTIL,64,235,1,3.671875,14,235,0,3.671875,8,235,2,7.34375,22,470,0.057373047,0.706382979,1,7,6,120,1254,2,10.45,37,1254,4,10.45,15,1254,5,19.55833333,50,2347,0.087083333,0.535087719,1,1,0,0,64,7680,2,2.958333333,3,355
388,388_MODEL9147232940.xml.ssa,./models/sbml/test/all/388_MODEL9147232940.xml.ssa.sbml,WithProbWEAK_UNTIL,64,118,0,1.84375,4,118,0,1.84375,5,118,1,3.6875,8,236,0.028808594,0.372881356,1,17,11,63,364,1,5.777777778,15,364,1,5.777777778,9,364,2,10.03174603,21,632,0.091710758,0.681318681,1,8,7,0,64,4032,2,2.873015873,3,181
389,389_MODEL9071122126.xml.ssa,./models/sbml/test/all/389_MODEL9071122126.xml.ssa.sbml,WithProbWEAK_UNTIL,64,121,0,1.890625,5,121,0,1.890625,5,121,1,3.78125,9,242,0.029541016,0.363636364,1,7,6,65,389,2,5.984615385,14,389,1,5.984615385,10,389,2,10.44615385,20,679,0.092071006,0.706940874,1,3,2,0,64,4160,2,2.861538462,3,186
390,390_BIOMD0000000019.xml.ssa,./models/sbml/test/all/390_BIOMD0000000019.xml.ssa.sbml,WithProbWEAK_UNTIL,95,225,0,2.368421053,8,225,0,2.368421053,8,225,1,4.736842105,12,450,0.024930748,0.231111111,1,7,6,125,867,1,6.936,18,867,2,6.936,14,867,3,12.44,30,1555,0.055488,0.637831603,1,2,1,0,95,11875,2,2.8,3,350
391,391_MODEL1105060003.xml.ssa,./models/sbml/test/all/391_MODEL1105060003.xml.ssa.sbml,WithProbWEAK_UNTIL,95,225,0,2.368421053,8,225,0,2.368421053,8,225,1,4.736842105,12,450,0.024930748,0.231111111,1,7,6,125,867,1,6.936,18,867,2,6.936,14,867,3,12.44,30,1555,0.055488,0.637831603,1,2,1,0,95,11875,2,2.8,3,350
392,392_BIOMD0000000109.xml.ssa,./models/sbml/test/all/392_BIOMD0000000109.xml.ssa.sbml,WithProbWEAK_UNTIL,61,229,0,3.754098361,14,229,0,3.754098361,10,229,1,7.508196721,24,458,0.061542596,0.663755459,1,15,8,138,1652,1,11.97101449,40,1652,2,11.97101449,20,1652,3,22.65217391,58,3126,0.086746482,0.573849879,1,1,0,0,61,8418,2,2.65942029,3,367
393,393_MODEL9071773985.xml.ssa,./models/sbml/test/all/393_MODEL9071773985.xml.ssa.sbml,WithProbWEAK_UNTIL,73,144,0,1.97260274,5,144,0,1.97260274,7,144,1,3.945205479,12,288,0.027021955,0.347222222,1,8,6,82,527,2,6.426829268,17,527,1,6.426829268,11,527,2,11.40243902,26,935,0.078375967,0.681214421,1,3,2,0,73,5986,2,2.756097561,3,226
394,394_MODEL9147091146.xml.ssa,./models/sbml/test/all/394_MODEL9147091146.xml.ssa.sbml,WithProbWEAK_UNTIL,75,148,0,1.973333333,5,148,0,1.973333333,6,148,1,3.946666667,9,296,0.026311111,0.351351351,1,7,6,79,513,1,6.493670886,15,513,1,6.493670886,13,513,2,11.44303797,22,904,0.082198366,0.69785575,1,3,2,0,75,5925,2,2.873417722,3,227
395,395_MODEL9079179924.xml.ssa,./models/sbml/test/all/395_MODEL9079179924.xml.ssa.sbml,WithProbWEAK_UNTIL,81,150,0,1.851851852,5,150,0,1.851851852,5,150,1,3.703703704,9,300,0.022862369,0.346666667,1,16,12,81,478,2,5.901234568,15,478,1,5.901234568,10,478,2,10.27160494,21,832,0.072854748,0.69874477,1,7,5,0,81,6561,2,2.851851852,3,231
396,396_MODEL0975191032.xml.ssa,./models/sbml/test/all/396_MODEL0975191032.xml.ssa.sbml,WithProbWEAK_UNTIL,120,228,0,1.9,8,228,0,1.9,7,228,1,3.8,12,456,0.015833333,0.307017544,3,26,23,133,771,1,5.796992481,20,771,1,5.796992481,10,771,2,10.19548872,27,1356,0.04358641,0.713359274,3,6,5,0,120,15960,2,2.714285714,5,361
397,397_BIOMD0000000153.xml.ssa,./models/sbml/test/all/397_BIOMD0000000153.xml.ssa.sbml,WithProbWEAK_UNTIL,75,298,1,3.973333333,16,298,0,3.973333333,9,298,2,7.946666667,25,596,0.052977778,0.704697987,1,6,5,152,1848,2,12.15789474,42,1848,4,12.15789474,17,1848,6,22.97368421,57,3492,0.07998615,0.516233766,1,1,0,0,75,11400,2,2.960526316,3,450
398,398_MODEL9086926384.xml.ssa,./models/sbml/test/all/398_MODEL9086926384.xml.ssa.sbml,WithProbWEAK_UNTIL,79,176,0,2.227848101,6,176,0,2.227848101,6,176,1,4.455696203,12,352,0.028200609,0.386363636,2,7,6,90,671,1,7.455555556,19,671,1,7.455555556,12,671,1,13.36666667,28,1203,0.082839506,0.651266766,2,2,1,0,79,7110,2,2.955555556,3,266
399,399_BIOMD0000000049.xml.ssa,./models/sbml/test/all/399_BIOMD0000000049.xml.ssa.sbml,WithProbWEAK_UNTIL,97,260,0,2.680412371,14,260,0,2.680412371,8,260,1,5.360824742,14,520,0.027633117,0.284615385,3,12,8,150,1263,1,8.42,21,1263,2,8.42,19,1263,2,15.42666667,38,2314,0.056133333,0.647664291,3,6,5,0,97,14550,2,2.733333333,4,410
400,400_MODEL1102210001.xml.ssa,./models/sbml/test/all/400_MODEL1102210001.xml.ssa.sbml,WithProbWEAK_UNTIL,119,243,0,2.042016807,7,243,0,2.042016807,12,243,1,4.084033613,14,486,0.017159805,0.12345679,1,36,35,151,1272,2,8.42384106,21,1272,1,8.42384106,26,1272,2,15.37086093,44,2321,0.055787027,0.777515723,1,9,8,0,119,17969,2,2.609271523,3,394
401,401_MODEL9070467164.xml.ssa,./models/sbml/test/all/401_MODEL9070467164.xml.ssa.sbml,WithProbWEAK_UNTIL,91,174,0,1.912087912,5,174,0,1.912087912,8,174,1,3.824175824,13,348,0.021011955,0.333333333,1,17,12,99,635,2,6.414141414,18,635,1,6.414141414,12,635,2,11.36363636,28,1125,0.064789307,0.681889764,1,7,5,0,91,9009,2,2.757575758,3,273
402,402_MODEL9086953089.xml.ssa,./models/sbml/test/all/402_MODEL9086953089.xml.ssa.sbml,WithProbWEAK_UNTIL,108,224,0,2.074074074,6,224,0,2.074074074,9,224,1,4.148148148,12,448,0.01920439,0.357142857,3,15,13,117,880,1,7.521367521,19,880,1,7.521367521,12,880,1,13.51282051,28,1581,0.064285192,0.673863636,3,3,2,0,108,12636,2,2.914529915,3,341
